uad|dgs|folder|archive_reference|record_title|language_title|language|dates|locality|record_type|volume|event_type|
005157983|005157983|005157983_000001|Nacimientos_1981,v. CH-N-L140 (pt. 2) - DGS(005157983)|Nacimientos_1981,v. CH-N-L140 (pt. 2) - DGS(005157983)|ES|Español|1981|Chiclayo, Lambayeque, Perú|Nacimientos|v. CH-N-L140 (pt. 2)|Nacimientos-jul 1981—dic 1981|
005157984|005157984|005157984_000001|Nacimientos_1989,v. JLO-N-L015 - DGS(005157984)|Nacimientos_1989,v. JLO-N-L015 - DGS(005157984)|ES|Español|1989|José Leonardo Ortiz, Chiclayo, Lambayeque, Perú|Nacimientos|v. JLO-N-L015|Nacimientos-ago 1989—nov 1989|
005157988|005157988|005157988_000001|Nacimientos_1989,v. JLO-N-L016  - DGS(005157988)|Nacimientos_1989,v. JLO-N-L016  - DGS(005157988)|ES|Español|1989|José Leonardo Ortiz, Chiclayo, Lambayeque, Perú|Nacimientos|v. JLO-N-L016 |Nacimientos-nov 1989—dic 1989|
005157991|005157991|005157991_000001|Nacimientos_1990,v. JLO-N-L019  - DGS(005157991)|Nacimientos_1990,v. JLO-N-L019  - DGS(005157991)|ES|Español|1990|José Leonardo Ortiz, Chiclayo, Lambayeque, Perú|Nacimientos|v. JLO-N-L019 |Nacimientos-dic 1990|
005157993|005157993|005157993_000001|Nacimientos_1990,v. JLO-N-L020  - DGS(005157993)|Nacimientos_1990,v. JLO-N-L020  - DGS(005157993)|ES|Español|1990|José Leonardo Ortiz, Chiclayo, Lambayeque, Perú|Nacimientos|v. JLO-N-L020 |Nacimientos-sept 1990—dic 1990|
005157995|005157995|005157995_000001|Nacimientos_1991,v. JLO-N-L021  - DGS(005157995)|Nacimientos_1991,v. JLO-N-L021  - DGS(005157995)|ES|Español|1991|José Leonardo Ortiz, Chiclayo, Lambayeque, Perú|Nacimientos|v. JLO-N-L021 |Nacimientos-ene 1991—mar 1991|
005157997|005157997|005157997_000001|Nacimientos_1992,v. JLO-N-L025  - DGS(005157997)|Nacimientos_1992,v. JLO-N-L025  - DGS(005157997)|ES|Español|1992|José Leonardo Ortiz, Chiclayo, Lambayeque, Perú|Nacimientos|v. JLO-N-L025 |Nacimientos-ene 1992—abr 1992|
005157999|005157999|005157999_000001|Nacimientos_1992,v. JLO-N-L026  - DGS(005157999)|Nacimientos_1992,v. JLO-N-L026  - DGS(005157999)|ES|Español|1992|José Leonardo Ortiz, Chiclayo, Lambayeque, Perú|Nacimientos|v. JLO-N-L026 |Nacimientos-abr 1992—jul 1992|
005158001|005158001|005158001_000001|Nacimientos_1992,v. JLO-N-L027  - DGS(005158001)|Nacimientos_1992,v. JLO-N-L027  - DGS(005158001)|ES|Español|1992|José Leonardo Ortiz, Chiclayo, Lambayeque, Perú|Nacimientos|v. JLO-N-L027 |Nacimientos-jul 1992—oct 1992|
005158003|005158003|005158003_000001|Nacimientos_1993,v. JLO-N-L031  - DGS(005158003)|Nacimientos_1993,v. JLO-N-L031  - DGS(005158003)|ES|Español|1993|José Leonardo Ortiz, Chiclayo, Lambayeque, Perú|Nacimientos|v. JLO-N-L031 |Nacimientos-jul 1993—oct 1993|
005158005|005158005|005158005_000001|Nacimientos_1993,v. JLO-N-L032  - DGS(005158005)|Nacimientos_1993,v. JLO-N-L032  - DGS(005158005)|ES|Español|1993|José Leonardo Ortiz, Chiclayo, Lambayeque, Perú|Nacimientos|v. JLO-N-L032 |Nacimientos-oct 1993—dic 1993|
005158007|005158007|005158007_000001|Nacimientos_1994,v. JLO-N-L033  - DGS(005158007)|Nacimientos_1994,v. JLO-N-L033  - DGS(005158007)|ES|Español|1994|José Leonardo Ortiz, Chiclayo, Lambayeque, Perú|Nacimientos|v. JLO-N-L033 |Nacimientos-ene 1994—abr 1994|
005158009|005158009|005158009_000001|Nacimientos_1994,v. JLO-N-L034  - DGS(005158009)|Nacimientos_1994,v. JLO-N-L034  - DGS(005158009)|ES|Español|1994|José Leonardo Ortiz, Chiclayo, Lambayeque, Perú|Nacimientos|v. JLO-N-L034 |Nacimientos-abr 1994—jul 1994|
005158011|005158011|005158011_000001|Nacimientos_1994,v. JLO-N-L035  - DGS(005158011)|Nacimientos_1994,v. JLO-N-L035  - DGS(005158011)|ES|Español|1994|José Leonardo Ortiz, Chiclayo, Lambayeque, Perú|Nacimientos|v. JLO-N-L035 |Nacimientos-jul 1994—sept 1994|
005158012|005158012|005158012_000001|Nacimientos_1914,v. CH-N-L001 (pt. 1) - DGS(005158012)|Nacimientos_1914,v. CH-N-L001 (pt. 1) - DGS(005158012)|ES|Español|1914|Chiclayo, Lambayeque, Perú|Nacimientos|v. CH-N-L001 (pt. 1)|Nacimientos-ene 1914—may 1914|
005158014|005158014|005158014_000001|Nacimientos_1994,v. JLO-N-L036  - DGS(005158014)|Nacimientos_1994,v. JLO-N-L036  - DGS(005158014)|ES|Español|1994|José Leonardo Ortiz, Chiclayo, Lambayeque, Perú|Nacimientos|v. JLO-N-L036 |Nacimientos-sept 1994—dic 1994|
005158015|005158015|005158015_000001|Nacimientos_1914,v. CH-N-L001 (pt. 2) - DGS(005158015)|Nacimientos_1914,v. CH-N-L001 (pt. 2) - DGS(005158015)|ES|Español|1914|Chiclayo, Chiclayo, Lambayeque, Perú|Nacimientos|v. CH-N-L001 (pt. 2)|Nacimientos-1914|
005158017|005158017|005158017_000001|Nacimientos_1914,v. CH-N-L001 (pt. 3) - DGS(005158017)|Nacimientos_1914,v. CH-N-L001 (pt. 3) - DGS(005158017)|ES|Español|1914|Chiclayo, Chiclayo, Lambayeque, Perú|Nacimientos|v. CH-N-L001 (pt. 3)|Nacimientos-1914|
005158019|005158019|005158019_000001|Nacimientos_1915,v. CH-N-L002 (pt. 1) - DGS(005158019)|Nacimientos_1915,v. CH-N-L002 (pt. 1) - DGS(005158019)|ES|Español|1915|Chiclayo, Chiclayo, Lambayeque, Perú|Nacimientos|v. CH-N-L002 (pt. 1)|Nacimientos-1915|
005158021|005158021|005158021_000001|Nacimientos_1915,v. CH-N-L002 (pt. 2) - DGS(005158021)|Nacimientos_1915,v. CH-N-L002 (pt. 2) - DGS(005158021)|ES|Español|1915|Chiclayo, Lambayeque, Perú|Nacimientos|v. CH-N-L002 (pt. 2)|Nacimientos-jul 1915—dic 1915|
005158022|005158022|005158022_000001|Defunciones_1908,v. LAM-D-L001  - DGS(005158022)|Defunciones_1908,v. LAM-D-L001  - DGS(005158022)|ES|Español|1908|Lambayeque, Lambayeque, Lambayeque, Perú|Defunciones|v. LAM-D-L001 |Defunciones-may 1899—jun 1908|
005158024|005158024|005158024_000001|Nacimientos_1918,v. CH-N-L003 (pt. 1) - DGS(005158024)|Nacimientos_1918,v. CH-N-L003 (pt. 1) - DGS(005158024)|ES|Español|1918|Chiclayo, Chiclayo, Lambayeque, Perú|Nacimientos|v. CH-N-L003 (pt. 1)|Nacimientos-ene 1918—jun 1918|
005158025|005158025|005158025_000001|Defunciones_1925,v. CH-D-L011 (pt. 1) - DGS(005158025)|Defunciones_1925,v. CH-D-L011 (pt. 1) - DGS(005158025)|ES|Español|1925|Chiclayo, Chiclayo, Lambayeque, Perú|Defunciones|v. CH-D-L011 (pt. 1)|Defunciones-4 ene 1925—10 jun 1925|
005158026|005158026|005158026_000001|Defunciones_1911,v. LAM-D-L002  - DGS(005158026)|Defunciones_1911,v. LAM-D-L002  - DGS(005158026)|ES|Español|1911|Lambayeque, Lambayeque, Lambayeque, Perú|Defunciones|v. LAM-D-L002 |Defunciones-jul 1908—may 1911|
005158027|005158027|005158027_000001|Nacimientos_1918,v. CH-N-L003 (pt. 2) - DGS(005158027)|Nacimientos_1918,v. CH-N-L003 (pt. 2) - DGS(005158027)|ES|Español|1918|Chiclayo, Lambayeque, Perú|Nacimientos|v. CH-N-L003 (pt. 2)|Nacimientos-jun 1918—dic 1918|
005158029|005158029|005158029_000001|Defunciones_1938,v. LAM-D-L019  - DGS(005158029)|Defunciones_1938,v. LAM-D-L019  - DGS(005158029)|ES|Español|1938|Lambayeque, Lambayeque, Lambayeque, Perú|Defunciones|v. LAM-D-L019 |Defunciones-1938|
005158030|005158030|005158030_000001|Defunciones_1925,v. CH-D-L011 (pt. 2) - DGS(005158030)|Defunciones_1925,v. CH-D-L011 (pt. 2) - DGS(005158030)|ES|Español|1925|Chiclayo, Chiclayo, Lambayeque, Perú|Defunciones|v. CH-D-L011 (pt. 2)|Defunciones-jun 1925—dic 1925|
005158032|005158032|005158032_000001|Nacimientos_1919,v. CH-N-L004 (pt. 1) - DGS(005158032)|Nacimientos_1919,v. CH-N-L004 (pt. 1) - DGS(005158032)|ES|Español|1919|Chiclayo, Chiclayo, Lambayeque, Perú|Nacimientos|v. CH-N-L004 (pt. 1)|Nacimientos-ene 1919—ago 1919|
005158033|005158033|005158033_000001|Certificados de defunción_1934,v. CH-D-L018 (pt. 1) - DGS(005158033)|Certificados de defunción_1934,v. CH-D-L018 (pt. 1) - DGS(005158033)|ES|Español|1934|Chiclayo, Lambayeque, Perú|Certificados de defunción|v. CH-D-L018 (pt. 1)|Certificados de defunción-1934|
005158034|005158034|005158034_000001|Matrimonios_1897,v. LAM-M-L001  - DGS(005158034)|Matrimonios_1897,v. LAM-M-L001  - DGS(005158034)|ES|Español|1897|Lambayeque, Lambayeque, Lambayeque, Perú|Matrimonios|v. LAM-M-L001 |Matrimonios-nov 1890—ene 1897|
005158035|005158035|005158035_000001|Nacimientos_1919,v. CH-N-L004 (pt. 2) - DGS(005158035)|Nacimientos_1919,v. CH-N-L004 (pt. 2) - DGS(005158035)|ES|Español|1919|Chiclayo, Chiclayo, Lambayeque, Perú|Nacimientos|v. CH-N-L004 (pt. 2)|Nacimientos-1919|
005158037|005158037|005158037_000001|Matrimonios_1922,v. LAM-M-L002  - DGS(005158037)|Matrimonios_1922,v. LAM-M-L002  - DGS(005158037)|ES|Español|1922|Lambayeque, Lambayeque, Lambayeque, Perú|Matrimonios|v. LAM-M-L002 |Matrimonios-jun 1907—dic 1922|
005158038|005158038|005158038_000001|Defunciones_1934,v. CH-D-L018 (pt. 2) - DGS(005158038)|Defunciones_1934,v. CH-D-L018 (pt. 2) - DGS(005158038)|ES|Español|1934|Chiclayo, Chiclayo, Lambayeque, Perú|Defunciones|v. CH-D-L018 (pt. 2)|Defunciones-1934|
005158040|005158040|005158040_000001|Nacimientos_1921,v. CH-N-L005  - DGS(005158040)|Nacimientos_1921,v. CH-N-L005  - DGS(005158040)|ES|Español|1921|Chiclayo, Chiclayo, Lambayeque, Perú|Nacimientos|v. CH-N-L005 |Nacimientos-mar 1921—dic 1921|
005158041|005158041|005158041_000001|Certificados de defunción_1937,v. CH-D-L021 (pt. 1) - DGS(005158041)|Certificados de defunción_1937,v. CH-D-L021 (pt. 1) - DGS(005158041)|ES|Español|1937|Chiclayo, Lambayeque, Perú|Certificados de defunción|v. CH-D-L021 (pt. 1)|Certificados de defunción-ene 1937—may 1937|
005158042|005158042|005158042_000001|Matrimonios_1923,v. LAM-M-L003  - DGS(005158042)|Matrimonios_1923,v. LAM-M-L003  - DGS(005158042)|ES|Español|1923|Lambayeque, Lambayeque, Lambayeque, Perú|Matrimonios|v. LAM-M-L003 |Matrimonios-14 feb 1923|
005158043|005158043|005158043_000001|Nacimientos_1922,v. CH-N-L006 (pt. 1) - DGS(005158043)|Nacimientos_1922,v. CH-N-L006 (pt. 1) - DGS(005158043)|ES|Español|1922|Chiclayo, Chiclayo, Lambayeque, Perú|Nacimientos|v. CH-N-L006 (pt. 1)|Nacimientos-ene 1922—may 1922|
005158045|005158045|005158045_000001|Nacimientos_1922,v. CH-N-L006 (pt. 2) - DGS(005158045)|Nacimientos_1922,v. CH-N-L006 (pt. 2) - DGS(005158045)|ES|Español|1922|Chiclayo, Chiclayo, Lambayeque, Perú|Nacimientos|v. CH-N-L006 (pt. 2)|Nacimientos-may 1922—dic 1922|
005158046|005158046|005158046_000001|Matrimonios_1925,v. LAM-M-L004  - DGS(005158046)|Matrimonios_1925,v. LAM-M-L004  - DGS(005158046)|ES|Español|1925|Lambayeque, Lambayeque, Lambayeque, Perú|Matrimonios|v. LAM-M-L004 |Matrimonios-ene 1925—nov 1925|
005158047|005158047|005158047_000001|Certificados de defunción_1937,v. CH-D-L021 (pt. 2) - DGS(005158047)|Certificados de defunción_1937,v. CH-D-L021 (pt. 2) - DGS(005158047)|ES|Español|1937|Chiclayo, Lambayeque, Perú|Certificados de defunción|v. CH-D-L021 (pt. 2)|Certificados de defunción-1937|
005158048|005158048|005158048_000001|Matrimonios_1926,v. LAM-M-L005  - DGS(005158048)|Matrimonios_1926,v. LAM-M-L005  - DGS(005158048)|ES|Español|1926|Lambayeque, Lambayeque, Lambayeque, Perú|Matrimonios|v. LAM-M-L005 |Matrimonios-ene 1926—nov 1926|
005158049|005158049|005158049_000001|Nacimientos_1922,v. CH-N-L006 (pt. 3) - DGS(005158049)|Nacimientos_1922,v. CH-N-L006 (pt. 3) - DGS(005158049)|ES|Español|1922|Chiclayo, Chiclayo, Lambayeque, Perú|Nacimientos|v. CH-N-L006 (pt. 3)|Nacimientos-ago 1922—dic 1922|
005158051|005158051|005158051_000001|Matrimonios_1928,v. LAM-M-L006  - DGS(005158051)|Matrimonios_1928,v. LAM-M-L006  - DGS(005158051)|ES|Español|1928|Lambayeque, Lambayeque, Lambayeque, Perú|Matrimonios|v. LAM-M-L006 |Matrimonios-feb 1927—dic 1928|
005158052|005158052|005158052_000001|Certificados de defunción_1937,v. CH-D-L021 (pt. 3) - DGS(005158052)|Certificados de defunción_1937,v. CH-D-L021 (pt. 3) - DGS(005158052)|ES|Español|1937|Chiclayo, Lambayeque, Perú|Certificados de defunción|v. CH-D-L021 (pt. 3)|Certificados de defunción-sept 1937—dic 1937|
005158054|005158054|005158054_000001|Nacimientos_1923,v. CH-N-L007 (pt. 1) - DGS(005158054)|Nacimientos_1923,v. CH-N-L007 (pt. 1) - DGS(005158054)|ES|Español|1923|Chiclayo, Chiclayo, Lambayeque, Perú|Nacimientos|v. CH-N-L007 (pt. 1)|Nacimientos-ene 1923—may 1923|
005158055|005158055|005158055_000001|Certificados de defunción_1938,v. CH-D-L022 (pt. 1) - DGS(005158055)|Certificados de defunción_1938,v. CH-D-L022 (pt. 1) - DGS(005158055)|ES|Español|1938|Chiclayo, Lambayeque, Perú|Certificados de defunción|v. CH-D-L022 (pt. 1)|Certificados de defunción-ene 1938—abr 1938|
005158056|005158056|005158056_000001|Matrimonios_1931,v. LAM-M-L007  - DGS(005158056)|Matrimonios_1931,v. LAM-M-L007  - DGS(005158056)|ES|Español|1931|Lambayeque, Lambayeque, Lambayeque, Perú|Matrimonios|v. LAM-M-L007 |Matrimonios-1931|
005158057|005158057|005158057_000001|Certificados de defunción_1938,v. CH-D-L022 (pt. 2) - DGS(005158057)|Certificados de defunción_1938,v. CH-D-L022 (pt. 2) - DGS(005158057)|ES|Español|1938|Chiclayo, Lambayeque, Perú|Certificados de defunción|v. CH-D-L022 (pt. 2)|Certificados de defunción-abr 1938—dic 1938|
005158058|005158058|005158058_000001|Nacimientos_1923,v. CH-N-L007 (pt. 2) - DGS(005158058)|Nacimientos_1923,v. CH-N-L007 (pt. 2) - DGS(005158058)|ES|Español|1923|Chiclayo, Chiclayo, Lambayeque, Perú|Nacimientos|v. CH-N-L007 (pt. 2)|Nacimientos-may 1923—sept 1923|
005158059|005158059|005158059_000001|Defunciones_1938,v. CH-D-L022 (pt. 3) - DGS(005158059)|Defunciones_1938,v. CH-D-L022 (pt. 3) - DGS(005158059)|ES|Español|1938|Chiclayo, Chiclayo, Lambayeque, Perú|Defunciones|v. CH-D-L022 (pt. 3)|Defunciones-sept 1938—dic 1938|
005158060|005158060|005158060_000001|Matrimonios_1933,v. LAM-M-L008  - DGS(005158060)|Matrimonios_1933,v. LAM-M-L008  - DGS(005158060)|ES|Español|1933|Lambayeque, Lambayeque, Lambayeque, Perú|Matrimonios|v. LAM-M-L008 |Matrimonios-1933|
005158061|005158061|005158061_000001|Nacimientos_1923,v. CH-N-L007 (pt. 3) - DGS(005158061)|Nacimientos_1923,v. CH-N-L007 (pt. 3) - DGS(005158061)|ES|Español|1923|Chiclayo, Chiclayo, Lambayeque, Perú|Nacimientos|v. CH-N-L007 (pt. 3)|Nacimientos-1923|
005158062|005158062|005158062_000001|Defunciones_1939,v. CH-D-L023 (pt. 1) - DGS(005158062)|Defunciones_1939,v. CH-D-L023 (pt. 1) - DGS(005158062)|ES|Español|1939|Chiclayo, Chiclayo, Lambayeque, Perú|Defunciones|v. CH-D-L023 (pt. 1)|Defunciones-ene 1939—may 1939|
005158063|005158063|005158063_000001|Matrimonios_1934,v. LAM-M-L009  - DGS(005158063)|Matrimonios_1934,v. LAM-M-L009  - DGS(005158063)|ES|Español|1934|Lambayeque, Lambayeque, Lambayeque, Perú|Matrimonios|v. LAM-M-L009 |Matrimonios-1934|
005158064|005158064|005158064_000001|Nacimientos_1925,v. CH-N-L008 (pt. 1) - DGS(005158064)|Nacimientos_1925,v. CH-N-L008 (pt. 1) - DGS(005158064)|ES|Español|1925|Chiclayo, Lambayeque, Perú|Nacimientos|v. CH-N-L008 (pt. 1)|Nacimientos-ene 1925—may 1925|
005158065|005158065|005158065_000001|Matrimonios_1935,v. LAM-M-L010  - DGS(005158065)|Matrimonios_1935,v. LAM-M-L010  - DGS(005158065)|ES|Español|1935|Lambayeque, Lambayeque, Perú|Matrimonios|v. LAM-M-L010 |Matrimonios-1935|
005158066|005158066|005158066_000001|Certificados de defunción_1939,v. CH-D-L023 (pt. 2) - DGS(005158066)|Certificados de defunción_1939,v. CH-D-L023 (pt. 2) - DGS(005158066)|ES|Español|1939|Chiclayo, Lambayeque, Perú|Certificados de defunción|v. CH-D-L023 (pt. 2)|Certificados de defunción-may 1939—dic 1939|
005158067|005158067|005158067_000001|Nacimientos_1925,v. CH-N-L008 (pt. 2) - DGS(005158067)|Nacimientos_1925,v. CH-N-L008 (pt. 2) - DGS(005158067)|ES|Español|1925|Chiclayo, Chiclayo, Lambayeque, Perú|Nacimientos|v. CH-N-L008 (pt. 2)|Nacimientos-may 1925—sept 1925|
005158068|005158068|005158068_000001|Matrimonios_1936,v. LAM-M-L011  - DGS(005158068)|Matrimonios_1936,v. LAM-M-L011  - DGS(005158068)|ES|Español|1936|Lambayeque, Lambayeque, Lambayeque, Perú|Matrimonios|v. LAM-M-L011 |Matrimonios-ene 1936—nov 1936|
005158069|005158069|005158069_000001|Nacimientos_1925,v. CH-N-L008 (pt. 3) - DGS(005158069)|Nacimientos_1925,v. CH-N-L008 (pt. 3) - DGS(005158069)|ES|Español|1925|Chiclayo, Chiclayo, Lambayeque, Perú|Nacimientos|v. CH-N-L008 (pt. 3)|Nacimientos-1925|
005158070|005158070|005158070_000001|Defunciones_1939,v. CH-D-L023 (pt. 3) - DGS(005158070)|Defunciones_1939,v. CH-D-L023 (pt. 3) - DGS(005158070)|ES|Español|1939|Chiclayo, Chiclayo, Lambayeque, Perú|Defunciones|v. CH-D-L023 (pt. 3)|Defunciones-sept 1939—dic 1939|
005158071|005158071|005158071_000001|Matrimonios_1937,v. LAM-M-L012  - DGS(005158071)|Matrimonios_1937,v. LAM-M-L012  - DGS(005158071)|ES|Español|1937|Lambayeque, Lambayeque, Lambayeque, Perú|Matrimonios|v. LAM-M-L012 |Matrimonios-1937|
005158072|005158072|005158072_000001|Nacimientos_1934,v. CH-N-L009 (pt. 1) - DGS(005158072)|Nacimientos_1934,v. CH-N-L009 (pt. 1) - DGS(005158072)|ES|Español|1934|Chiclayo, Chiclayo, Lambayeque, Perú|Nacimientos|v. CH-N-L009 (pt. 1)|Nacimientos-ene 1934—abr 1934|
005158073|005158073|005158073_000001|Certificados de defunción_1951,v. CH-D-L034 (pt. 1) - DGS(005158073)|Certificados de defunción_1951,v. CH-D-L034 (pt. 1) - DGS(005158073)|ES|Español|1951|Chiclayo, Lambayeque, Perú|Certificados de defunción|v. CH-D-L034 (pt. 1)|Certificados de defunción-ene 1951—jul 1951|
005158074|005158074|005158074_000001|Nacimientos_1934,v. CH-N-L009 (pt. 2) - DGS(005158074)|Nacimientos_1934,v. CH-N-L009 (pt. 2) - DGS(005158074)|ES|Español|1934|Chiclayo, Chiclayo, Lambayeque, Perú|Nacimientos|v. CH-N-L009 (pt. 2)|Nacimientos-abr 1934—jul 1934|
005158075|005158075|005158075_000001|Matrimonios_1938,v. LAM-M-L013  - DGS(005158075)|Matrimonios_1938,v. LAM-M-L013  - DGS(005158075)|ES|Español|1938|Lambayeque, Lambayeque, Lambayeque, Perú|Matrimonios|v. LAM-M-L013 |Matrimonios-1938|
005158076|005158076|005158076_000001|Defunciones_1951,v. CH-D-L034 (pt. 2) - DGS(005158076)|Defunciones_1951,v. CH-D-L034 (pt. 2) - DGS(005158076)|ES|Español|1951|Chiclayo, Chiclayo, Lambayeque, Perú|Defunciones|v. CH-D-L034 (pt. 2)|Defunciones-jul 1951—dic 1951|
005158077|005158077|005158077_000001|Nacimientos_1934,v. CH-N-L009 (pt. 3) - DGS(005158077)|Nacimientos_1934,v. CH-N-L009 (pt. 3) - DGS(005158077)|ES|Español|1934|Chiclayo, Chiclayo, Lambayeque, Perú|Nacimientos|v. CH-N-L009 (pt. 3)|Nacimientos-jul 1934—oct 1934|
005158078|005158078|005158078_000001|Matrimonios_1939,v. LAM-M-L014  - DGS(005158078)|Matrimonios_1939,v. LAM-M-L014  - DGS(005158078)|ES|Español|1939|Lambayeque, Lambayeque, Lambayeque, Perú|Matrimonios|v. LAM-M-L014 |Matrimonios-1939|
005158079|005158079|005158079_000001|Certificados de defunción_1952,v. CH-D-L035 (pt. 1) - DGS(005158079)|Certificados de defunción_1952,v. CH-D-L035 (pt. 1) - DGS(005158079)|ES|Español|1952|Chiclayo, Lambayeque, Perú|Certificados de defunción|v. CH-D-L035 (pt. 1)|Certificados de defunción-ene 1952—may 1952|
005158080|005158080|005158080_000001|Nacimientos_1934,v. CH-N-L009 (pt. 4) - DGS(005158080)|Nacimientos_1934,v. CH-N-L009 (pt. 4) - DGS(005158080)|ES|Español|1934|Chiclayo, Chiclayo, Lambayeque, Perú|Nacimientos|v. CH-N-L009 (pt. 4)|Nacimientos-oct 1934—dic 1934|
005158081|005158081|005158081_000001|Matrimonios_1941,v. LAM-M-L015  - DGS(005158081)|Matrimonios_1941,v. LAM-M-L015  - DGS(005158081)|ES|Español|1941|Lambayeque, Lambayeque, Lambayeque, Perú|Matrimonios|v. LAM-M-L015 |Matrimonios-ene 1940—mar 1941|
005158082|005158082|005158082_000001|Certificados de defunción_1952,v. CH-D-L035 (pt. 2) - DGS(005158082)|Certificados de defunción_1952,v. CH-D-L035 (pt. 2) - DGS(005158082)|ES|Español|1952|Chiclayo, Lambayeque, Perú|Certificados de defunción|v. CH-D-L035 (pt. 2)|Certificados de defunción-1952|
005158083|005158083|005158083_000001|Nacimientos_1935,v. CH-N-L010 (pt. 1) - DGS(005158083)|Nacimientos_1935,v. CH-N-L010 (pt. 1) - DGS(005158083)|ES|Español|1935|Chiclayo, Chiclayo, Lambayeque, Perú|Nacimientos|v. CH-N-L010 (pt. 1)|Nacimientos-ene 1935—abr 1935|
005158084|005158084|005158084_000001|Matrimonios_1941,v. LAM-M-L016  - DGS(005158084)|Matrimonios_1941,v. LAM-M-L016  - DGS(005158084)|ES|Español|1941|Lambayeque, Lambayeque, Lambayeque, Perú|Matrimonios|v. LAM-M-L016 |Matrimonios-1941|
005158085|005158085|005158085_000001|Certificados de defunción_1952,v. CH-D-L035 (pt. 3) - DGS(005158085)|Certificados de defunción_1952,v. CH-D-L035 (pt. 3) - DGS(005158085)|ES|Español|1952|Chiclayo, Lambayeque, Perú|Certificados de defunción|v. CH-D-L035 (pt. 3)|Certificados de defunción-sept 1952—dic 1952|
005158086|005158086|005158086_000001|Certificados de defunción_1954,v. CH-D-L037 (pt. 1) - DGS(005158086)|Certificados de defunción_1954,v. CH-D-L037 (pt. 1) - DGS(005158086)|ES|Español|1954|Chiclayo, Lambayeque, Perú|Certificados de defunción|v. CH-D-L037 (pt. 1)|Certificados de defunción-ene 1954—jul 1954|
005158087|005158087|005158087_000001|Matrimonios_1942,v. LAM-M-L017  - DGS(005158087)|Matrimonios_1942,v. LAM-M-L017  - DGS(005158087)|ES|Español|1942|Lambayeque, Lambayeque, Lambayeque, Perú|Matrimonios|v. LAM-M-L017 |Matrimonios-1942|
005158088|005158088|005158088_000001|Nacimientos_1935,v. CH-N-L010 (pt. 2) - DGS(005158088)|Nacimientos_1935,v. CH-N-L010 (pt. 2) - DGS(005158088)|ES|Español|1935|Chiclayo, Lambayeque, Perú|Nacimientos|v. CH-N-L010 (pt. 2)|Nacimientos-abr 1935—jun 1935|
005158089|005158089|005158089_000001|Certificados de defunción_1954,v. CH-D-L037 (pt. 2) - DGS(005158089)|Certificados de defunción_1954,v. CH-D-L037 (pt. 2) - DGS(005158089)|ES|Español|1954|Chiclayo, Lambayeque, Perú|Certificados de defunción|v. CH-D-L037 (pt. 2)|Certificados de defunción-jul 1954—dic 1954|
005158090|005158090|005158090_000001|Matrimonios_1943,v. LAM-M-L018  - DGS(005158090)|Matrimonios_1943,v. LAM-M-L018  - DGS(005158090)|ES|Español|1943|Lambayeque, Lambayeque, Lambayeque, Perú|Matrimonios|v. LAM-M-L018 |Matrimonios-1943|
005158091|005158091|005158091_000001|Nacimientos_1935,v. CH-N-L010 (pt. 3) - DGS(005158091)|Nacimientos_1935,v. CH-N-L010 (pt. 3) - DGS(005158091)|ES|Español|1935|Chiclayo, Lambayeque, Perú|Nacimientos|v. CH-N-L010 (pt. 3)|Nacimientos-jun 1935—dic 1935|
005158092|005158092|005158092_000001|Certificados de defunción_1956,v. CH-D-L039 (pt. 1) - DGS(005158092)|Certificados de defunción_1956,v. CH-D-L039 (pt. 1) - DGS(005158092)|ES|Español|1956|Chiclayo, Lambayeque, Perú|Certificados de defunción|v. CH-D-L039 (pt. 1)|Certificados de defunción-ene 1956—jun 1956|
005158093|005158093|005158093_000001|Matrimonios_1944,v. LAM-M-L019  - DGS(005158093)|Matrimonios_1944,v. LAM-M-L019  - DGS(005158093)|ES|Español|1944|Lambayeque, Lambayeque, Lambayeque, Perú|Matrimonios|v. LAM-M-L019 |Matrimonios-feb 1944—dic 1944|
